,rok,posel,okreg,klub,lista,partia
8474,2011,Ewa Żmuda-Trzebiatowska,Szczecin,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,
8475,2011,Adam Żyliński,Elbląg,Klub Parlamentarny Platforma Obywatelska,Platforma Obywatelska,
8476,2011,Jerzy Żyżyński,Opole,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8477,2015,Adam Abramowicz,Chełm,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8478,2015,Andrzej Adamczyk,Kraków,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8479,2015,Zbigniew Ajchler,Piła,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8480,2015,Adam Andruszkiewicz,Białystok,Posłowie niezrzeszeni,Kukiz'15,
8481,2015,Waldemar Andzel,Sosnowiec,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8482,2015,Piotr Apel,Łódź,Klub Poselski Kukiz'15,Kukiz'15,
8483,2015,Dorota Arciszewska-Mielewczyk,Gdynia,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8484,2015,Jan Krzysztof Ardanowski,Toruń,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8485,2015,Iwona Arent,Olsztyn,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8486,2015,Bartosz Arłukowicz,Szczecin,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8487,2015,Paweł Arndt,Konin,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8488,2015,Marek Ast,Zielona Góra,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8489,2015,Urszula Augustyn,Tarnów,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8490,2015,Joanna Augustynowska,Wrocław,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Nowoczesna Ryszarda Petru,
8491,2015,Tadeusz Aziewicz,Gdynia,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8492,2015,Zbigniew Babalski,Elbląg,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8493,2015,Piotr Łukasz Babiarz,Wrocław,Posłowie niezrzeszeni,Prawo i Sprawiedliwość,
8494,2015,Piotr Babinetz,Krosno,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8495,2015,Maciej Badora,Wałbrzych,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8496,2015,Wojciech Bakun,Krosno,Klub Poselski Kukiz'15,Kukiz'15,
8497,2015,Paweł Bańkowski,Sosnowiec,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8498,2015,Ryszard Bartosik,Konin,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8499,2015,Barbara Bartuś,Nowy Sącz,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8500,2015,Mieczysław Kazimierz Baszko,Białystok,Klub Parlamentarny Prawo i Sprawiedliwość,Polskie Stronnictwo Ludowe,
8501,2015,Dariusz Bąk,Radom,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8502,2015,Paweł Bejda,Sieradz,Klub Parlamentarny Polskie Stronnictwo Ludowe - Koalicja Polska,Polskie Stronnictwo Ludowe,
8503,2015,Włodzimierz Bernacki,Tarnów,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8504,2015,Anna Białkowska,Radom,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8505,2015,Jerzy Bielecki,Lublin,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8506,2015,Marek Biernacki,Gdynia,Klub Parlamentarny Polskie Stronnictwo Ludowe - Koalicja Polska,Platforma Obywatelska,
8507,2015,Zbigniew Biernat,Kraków,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8508,2015,Mariusz Błaszczak,Warszawa,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8509,2015,Magdalena Błeńska,Gdańsk,Posłowie niezrzeszeni,Kukiz'15,
8510,2015,Jacek Bogucki,Białystok,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8511,2015,Jerzy Borowczak,Gdańsk,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8512,2015,Joanna Borowiak,Toruń,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8513,2015,Agata Borowiec,Chełm,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8514,2015,Kamil Bortniczuk,Opole,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8515,2015,Bożena Borys-Szopa,Katowice,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8516,2015,Krzysztof Brejza,Bydgoszcz,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8517,2015,Joachim Brudziński,Szczecin,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8518,2015,Józef Brynkus,Kraków,Klub Poselski Kukiz'15,Kukiz'15,
8519,2015,Barbara Bubula,Kraków,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8520,2015,Wojciech Buczak,Rzeszów,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8521,2015,Waldemar Buda,Łódź,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8522,2015,Borys Budka,Gliwice,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8523,2015,Bożenna Bukiewicz,Zielona Góra,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8524,2015,Lidia Burzyńska,Częstochowa,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8525,2015,Małgorzata Chmiel,Gdańsk,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8526,2015,Zbigniew Chmielowiec,Rzeszów,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8527,2015,Barbara Chrobak,Sosnowiec,Klub Poselski Kukiz'15,Kukiz'15,
8528,2015,Sylwester Chruszcz,Szczecin,Klub Parlamentarny Prawo i Sprawiedliwość,Kukiz'15,
8529,2015,Alicja Chybicka,Wrocław,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8530,2015,Anna Cicholska,Płock,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8531,2015,Janusz Cichoń,Olsztyn,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8532,2015,Lucjan Cichosz,Chełm,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8533,2015,Krzysztof Ciebiada,Sieradz,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8534,2015,Michał Cieślak,Kielce,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8535,2015,Piotr Cieśliński,Elbląg,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8536,2015,Tomasz Cimoszewicz,Białystok,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8537,2015,Tadeusz Cymański,Gdańsk,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8538,2015,Adam Cyrański,Kielce,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Nowoczesna Ryszarda Petru,
8539,2015,Krzysztof Czabański,Toruń,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8540,2015,Przemysław Czarnecki,Wrocław,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8541,2015,Witold Czarnecki,Konin,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8542,2015,Arkadiusz Czartoryski,Siedlce,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8543,2015,Anna Czech,Tarnów,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8544,2015,Zofia Czernow,Legnica,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8545,2015,Anita Czerwińska,Warszawa,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8546,2015,Andrzej Czerwiński,Nowy Sącz,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8547,2015,Katarzyna Czochara,Opole,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8548,2015,Alicja Dąbrowska,Warszawa,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8549,2015,Grzegorz Długi,Katowice,Klub Poselski Kukiz'15,Kukiz'15,
8550,2015,Leszek Dobrzyński,Szczecin,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8551,2015,Zbigniew Dolata,Konin,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8552,2015,Barbara Dolniak,Sosnowiec,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Nowoczesna Ryszarda Petru,
8553,2015,Ewa Drozd,Legnica,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8554,2015,Antoni Duda,Opole,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8555,2015,Elżbieta Duda,Kraków,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8556,2015,Jan Duda,Nowy Sącz,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8557,2015,Artur Dunin,Sieradz,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8558,2015,Marcin Duszek,Chełm,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8559,2015,Katarzyna Dutkiewicz,Rybnik,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8560,2015,Michał Dworczyk,Wałbrzych,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8561,2015,Jan Dziedziczak,Kalisz,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8562,2015,Waldy Dzikowski,Poznań,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8563,2015,Tadeusz Dziuba,Poznań,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8564,2015,Barbara Dziuk,Gliwice,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8565,2015,Joanna Fabisiak,Warszawa,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8566,2015,Jacek Falfus,Bielsko-Biała,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8567,2015,Ewa Filipiak,Kraków,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8568,2015,Joanna Frydrych,Krosno,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8569,2015,Grzegorz Furgo,Gdynia,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Nowoczesna Ryszarda Petru,
8570,2015,Krzysztof Gadowski,Rybnik,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8571,2015,Kinga Gajewska,Warszawa,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8572,2015,Leszek Galemba,Konin,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8573,2015,Ryszard Galla,Opole,Posłowie niezrzeszeni,Mniejszość Niemiecka,
8574,2015,Elżbieta Gapińska,Płock,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8575,2015,Kamila Gasiuk-Pihowicz,Warszawa,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Nowoczesna Ryszarda Petru,
8576,2015,Zdzisław Gawlik,Rzeszów,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8577,2015,Stanisław Gawłowski,Koszalin,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8578,2015,Andrzej Gawron,Częstochowa,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8579,2015,Lidia Gądek,Kraków,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8580,2015,Elżbieta Gelert,Elbląg,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8581,2015,Artur Gierada,Kielce,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8582,2015,Szymon Giżyński,Częstochowa,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8583,2015,Teresa Glenc,Rybnik,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8584,2015,Piotr Gliński,Łódź,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8585,2015,Konrad Głębocki,Częstochowa,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8586,2015,Tomasz Głogowski,Gliwice,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8587,2015,Krzysztof Głuchowski,Lublin,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8588,2015,Marta Golbik,Gliwice,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Nowoczesna Ryszarda Petru,
8589,2015,Małgorzata Golińska,Koszalin,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8590,2015,Kazimierz Gołojuch,Rzeszów,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8591,2015,Jarosław Gonciarz,Gliwice,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8592,2015,Małgorzata Gosiewska,Warszawa,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8593,2015,Jerzy Gosiewski,Olsztyn,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8594,2015,Jarosław Gowin,Kraków,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8595,2015,Artur Górski,Warszawa,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8596,2015,Cezary Grabarczyk,Łódź,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8597,2015,Jan Grabiec,Warszawa,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8598,2015,Paweł Grabowski,Opole,Klub Poselski Kukiz'15,Kukiz'15,
8599,2015,Rafał Grupiński,Poznań,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8600,2015,Zbigniew Gryglas,Warszawa,Klub Parlamentarny Prawo i Sprawiedliwość,Nowoczesna Ryszarda Petru,
8601,2015,Kazimierz Gwiazdowski,Białystok,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8602,2015,Sławomir Hajos,Kraków,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8603,2015,Andrzej Halicki,Warszawa,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8604,2015,Teresa Hałas,Chełm,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8605,2015,Agnieszka Hanajczyk,Sieradz,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8606,2015,Bożena Henczyca,Kalisz,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8607,2015,Paulina Hennig-Kloska,Konin,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Nowoczesna Ryszarda Petru,
8608,2015,Jolanta Hibner,Siedlce,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8609,2015,Czesław Hoc,Koszalin,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8610,2015,Marek Hok,Koszalin,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8611,2015,Marcin Horała,Gdynia,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8612,2015,Józefa Hrynkiewicz,Rzeszów,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8613,2015,Stanisław Huskowski,Legnica,Klub Poselski Polskiego Stronnictwa Ludowego - Unii Europejskich Demokratów,Platforma Obywatelska,
8614,2015,Michał Jach,Szczecin,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8615,2015,Jerzy Jachnik,Bielsko-Biała,Koło Poselskie Przywrócić Prawo,Kukiz'15,
8616,2015,Patryk Jaki,Opole,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8617,2015,Marek Jakubiak,Płock,Posłowie niezrzeszeni,Kukiz'15,
8618,2015,Wiesław Janczyk,Nowy Sącz,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8619,2015,Grzegorz Janik,Rybnik,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8620,2015,Małgorzata Janowska,Piotrków Trybunalski,Klub Parlamentarny Prawo i Sprawiedliwość,Kukiz'15,
8621,2015,Maria Małgorzata Janyska,Piła,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8622,2015,Michał Jaros,Wrocław,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8623,2015,Krystian Jarubas,Kielce,Klub Parlamentarny Polskie Stronnictwo Ludowe - Koalicja Polska,Polskie Stronnictwo Ludowe,
8624,2015,Wojciech Jasiński,Płock,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8625,2015,Tomasz Jaskóła,Częstochowa,Koło Poselskie Unia Polityki Realnej,Kukiz'15,
8626,2015,Andrzej Jaworski,Gdańsk,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8627,2015,Mariusz Orion Jędrysek,Wrocław,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8628,2015,Bartosz Józwiak,Konin,Koło Poselskie Unia Polityki Realnej,Kukiz'15,
8629,2015,Krzysztof Jurgiel,Białystok,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8630,2015,Norbert Kaczmarczyk,Tarnów,Klub Parlamentarny Prawo i Sprawiedliwość,Kukiz'15,
8631,2015,Alicja Kaczorowska,Łódź,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8632,2015,Jarosław Kaczyński,Warszawa,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8633,2015,Piotr Kaleta,Kalisz,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8634,2015,Adam Kałaska,Lublin,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8635,2015,Bożena Kamińska,Białystok,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8636,2015,Mariusz Kamiński,Warszawa,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8637,2015,Michał Kamiński,Warszawa,Klub Parlamentarny Polskie Stronnictwo Ludowe - Koalicja Polska,Platforma Obywatelska,
8638,2015,Włodzimierz Karpiński,Lublin,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8639,2015,Mieczysław Kasprzak,Krosno,Klub Parlamentarny Polskie Stronnictwo Ludowe - Koalicja Polska,Polskie Stronnictwo Ludowe,
8640,2015,Beata Kempa,Wrocław,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8641,2015,Małgorzata Kidawa-Błońska,Warszawa,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8642,2015,Marcin Kierwiński,Płock,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8643,2015,Jan Kilian,Gdańsk,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8644,2015,Jan Klawiter,Gdynia,Posłowie niezrzeszeni,Prawo i Sprawiedliwość,
8645,2015,Izabela Kloc,Rybnik,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8646,2015,Joanna Kluzik-Rostkowska,Warszawa,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8647,2015,Eugeniusz Kłopotek,Bydgoszcz,Klub Parlamentarny Polskie Stronnictwo Ludowe - Koalicja Polska,Polskie Stronnictwo Ludowe,
8648,2015,Sławomir Kłosowski,Opole,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8649,2015,Andrzej Kobylarz,Elbląg,Klub Poselski Kukiz'15,Kukiz'15,
8650,2015,Paweł Kobyliński,Gliwice,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Kukiz'15,
8651,2015,Magdalena Kochan,Szczecin,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8652,2015,Agnieszka Kołacz-Leszczyńska,Wałbrzych,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8653,2015,Lech Kołakowski,Białystok,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8654,2015,Robert Kołakowski,Płock,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8655,2015,Ewa Kołodziej,Katowice,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8656,2015,Zbigniew Konwiński,Gdynia,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8657,2015,Ewa Kopacz,Warszawa,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8658,2015,Joanna Kopcińska,Łódź,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8659,2015,Adam Korol,Gdańsk,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8660,2015,Leszek Korzeniowski,Opole,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8661,2015,Roman Jacek Kosecki,Warszawa,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8662,2015,Władysław Kosiniak-Kamysz,Tarnów,Klub Parlamentarny Polskie Stronnictwo Ludowe - Koalicja Polska,Polskie Stronnictwo Ludowe,
8663,2015,Wojciech Kossakowski,Olsztyn,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8664,2015,Tomasz Kostuś,Opole,Klub Parlamentarny Platforma Obywatelska - Koalicja Obywatelska,Platforma Obywatelska,
8665,2015,Andrzej Kosztowniak,Radom,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
8666,2015,Kazimierz Kotowski,Kielce,Klub Parlamentarny Polskie Stronnictwo Ludowe - Koalicja Polska,Polskie Stronnictwo Ludowe,
8667,2015,Henryk Kowalczyk,Siedlce,Klub Parlamentarny Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,
